    z_comp(1)    z_comp(2)    z_comp(3) loop_x       Tflash       Pflash      cond(1)   stabvar(1)  phasfrac(1)      x(01;1)      x(02;1)      x(03;1)      cond(2)   stabvar(2)  phasfrac(2)      x(01;2)      x(02;2)      x(03;2)      cond(3)   stabvar(3)  phasfrac(3)      x(01;3)      x(02;3)      x(03;3)      cond(4)   stabvar(4)  phasfrac(4)      x(01;4)      x(02;4)      x(03;4)      cond(5)   stabvar(5)  phasfrac(5)      x(01;5)      x(02;5)      x(03;5)      cond(6)   stabvar(6)  phasfrac(6)      x(01;6)      x(02;6)      x(03;6)      conv_FE       conv_x  phfr<0   swref  stvr<0   toosm  collps         x_rf        NR_rf       MI_aux  
  9.90000E-01  5.00000E-03  5.00000E-03      2  2.83418E+02  2.87648E+07           S1  0.00000E+00  0.00000E+00  8.85118E-01  1.14882E-01  0.00000E+00            L  0.00000E+00  9.89972E-01  1.00000E+00  1.63915E-10  5.03104E-11            V  0.00000E+00  1.00281E-02  2.80658E-03  4.98597E-01  4.98597E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  7.60509E-02  0.00000E+00  9.44465E-01  1.57050E-02  3.98304E-02          ICE  1.21538E-01  0.00000E+00  1.00000E+00  1.85098E-10  5.68122E-11  2.29698E-11  2.81254E-09       0       0       0       0       0  3.69328E-06  1.49195E-04  1.08964E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      2  2.83449E+02  2.90525E+07           S1  0.00000E+00  0.00000E+00  8.85115E-01  1.14885E-01  0.00000E+00            L  0.00000E+00  9.89972E-01  1.00000E+00  1.63563E-10  5.02932E-11            V  0.00000E+00  1.00282E-02  2.81016E-03  4.98595E-01  4.98595E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  7.64974E-02  0.00000E+00  9.44464E-01  1.56921E-02  3.98435E-02          ICE  1.22071E-01  0.00000E+00  1.00000E+00  1.84799E-10  5.68230E-11  2.37582E-11  3.80129E-09       0       0       0       0       0  4.98727E-06  1.51443E-04  1.08953E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      2  2.83481E+02  2.93430E+07           S1  0.00000E+00  0.00000E+00  8.85111E-01  1.14889E-01  0.00000E+00            L  0.00000E+00  9.89972E-01  1.00000E+00  1.63222E-10  5.02804E-11            V  0.00000E+00  1.00282E-02  2.81375E-03  4.98593E-01  4.98593E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  7.69480E-02  0.00000E+00  9.44464E-01  1.56790E-02  3.98567E-02          ICE  1.22610E-01  0.00000E+00  1.00000E+00  1.84514E-10  5.68391E-11  2.45871E-11  4.81338E-09       0       0       0       0       0  6.30944E-06  1.53721E-04  1.08941E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      2  2.83513E+02  2.96364E+07           S1  0.00000E+00  0.00000E+00  8.85108E-01  1.14892E-01  0.00000E+00            L  0.00000E+00  9.89972E-01  1.00000E+00  1.62894E-10  5.02720E-11            V  0.00000E+00  1.00283E-02  2.81736E-03  4.98591E-01  4.98591E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  7.74026E-02  0.00000E+00  9.44464E-01  1.56657E-02  3.98702E-02          ICE  1.23154E-01  0.00000E+00  1.00000E+00  1.84242E-10  5.68605E-11  2.54993E-11  5.84926E-09       0       0       0       0       0  7.66025E-06  1.56028E-04  1.08930E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      2  2.83545E+02  2.99328E+07           S1  0.00000E+00  0.00000E+00  8.85105E-01  1.14895E-01  0.00000E+00            L  0.00000E+00  9.89972E-01  1.00000E+00  1.62577E-10  5.02680E-11            V  0.00000E+00  1.00283E-02  2.82097E-03  4.98590E-01  4.98590E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  7.78615E-02  0.00000E+00  9.44464E-01  1.56522E-02  3.98838E-02          ICE  1.23703E-01  0.00000E+00  1.00000E+00  1.83985E-10  5.68873E-11  2.63412E-11  6.90936E-09       0       0       0       0       0  9.04018E-06  1.58367E-04  1.08918E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      2  2.83577E+02  3.02321E+07           S1  0.00000E+00  0.00000E+00  8.85102E-01  1.14898E-01  0.00000E+00            L  0.00000E+00  9.89972E-01  1.00000E+00  1.62271E-10  5.02685E-11            V  0.00000E+00  1.00283E-02  2.82459E-03  4.98588E-01  4.98588E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  7.83246E-02  0.00000E+00  9.44464E-01  1.56386E-02  3.98976E-02          ICE  1.24257E-01  0.00000E+00  1.00000E+00  1.83741E-10  5.69194E-11  2.72747E-11  7.99415E-09       0       0       0       0       0  1.04497E-05  1.60736E-04  1.08907E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      2  2.83610E+02  3.05344E+07           S1  0.00000E+00  0.00000E+00  8.85099E-01  1.14901E-01  0.00000E+00            L  0.00000E+00  9.89972E-01  1.00000E+00  1.61978E-10  5.02736E-11            V  0.00000E+00  1.00284E-02  2.82823E-03  4.98586E-01  4.98586E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  7.87919E-02  0.00000E+00  9.44464E-01  1.56247E-02  3.99116E-02          ICE  1.24816E-01  0.00000E+00  1.00000E+00  1.83511E-10  5.69570E-11  2.82118E-11  9.10404E-09       0       0       0       0       0  1.18894E-05  1.63136E-04  1.08895E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.83643E+02  3.08398E+07           S1  0.00000E+00  0.00000E+00  8.85096E-01  1.14904E-01  0.00000E+00            L  0.00000E+00  9.89972E-01  1.00000E+00  1.61696E-10  5.02833E-11            V  0.00000E+00  1.00284E-02  2.83187E-03  4.98584E-01  4.98584E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  7.92636E-02  0.00000E+00  9.44464E-01  1.56108E-02  3.99257E-02          ICE  1.25380E-01  0.00000E+00  1.00000E+00  1.83295E-10  5.70000E-11  3.71925E-15  9.76548E-11       0       0       0       0       0  1.26685E-07  4.02140E-09  1.08884E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.83676E+02  3.11482E+07           S1  0.00000E+00  0.00000E+00  8.85093E-01  1.14907E-01  0.00000E+00            L  0.00000E+00  9.89972E-01  1.00000E+00  1.61426E-10  5.02975E-11            V  0.00000E+00  1.00284E-02  2.83553E-03  4.98582E-01  4.98582E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  7.97395E-02  0.00000E+00  9.44463E-01  1.55966E-02  3.99400E-02          ICE  1.25949E-01  0.00000E+00  1.00000E+00  1.83093E-10  5.70487E-11  1.42109E-14  1.08855E-10       0       0       0       0       0  1.41149E-07  4.47841E-09  1.08873E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.83709E+02  3.14597E+07           S1  0.00000E+00  0.00000E+00  8.85090E-01  1.14910E-01  0.00000E+00            L  0.00000E+00  9.89972E-01  1.00000E+00  1.61168E-10  5.03164E-11            V  0.00000E+00  1.00285E-02  2.83919E-03  4.98580E-01  4.98580E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  8.02199E-02  0.00000E+00  9.44463E-01  1.55822E-02  3.99546E-02          ICE  1.26524E-01  0.00000E+00  1.00000E+00  1.82906E-10  5.71029E-11  2.65898E-14  1.20368E-10       0       0       0       0       0  1.55968E-07  4.94109E-09  1.08862E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.83743E+02  3.17743E+07           S1  0.00000E+00  0.00000E+00  8.85086E-01  1.14914E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.60922E-10  5.03401E-11            V  0.00000E+00  1.00285E-02  2.84286E-03  4.98579E-01  4.98579E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  8.07047E-02  0.00000E+00  9.44463E-01  1.55677E-02  3.99693E-02          ICE  1.27104E-01  0.00000E+00  1.00000E+00  1.82732E-10  5.71629E-11  3.05866E-14  1.32158E-10       0       0       0       0       0  1.71139E-07  5.40653E-09  1.08850E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.83777E+02  3.20920E+07           S1  0.00000E+00  0.00000E+00  8.85083E-01  1.14917E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.60687E-10  5.03684E-11            V  0.00000E+00  1.00285E-02  2.84655E-03  4.98577E-01  4.98577E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  8.11940E-02  0.00000E+00  9.44463E-01  1.55530E-02  3.99842E-02          ICE  1.27689E-01  0.00000E+00  1.00000E+00  1.82573E-10  5.72286E-11  3.55271E-14  1.44263E-10       0       0       0       0       0  1.86668E-07  5.87757E-09  1.08839E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.83811E+02  3.24129E+07           S1  0.00000E+00  0.00000E+00  8.85080E-01  1.14920E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.60465E-10  5.04016E-11            V  0.00000E+00  1.00286E-02  2.85024E-03  4.98575E-01  4.98575E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  8.16877E-02  0.00000E+00  9.44463E-01  1.55380E-02  3.99992E-02          ICE  1.28280E-01  0.00000E+00  1.00000E+00  1.82428E-10  5.73002E-11  2.86993E-14  1.56670E-10       0       0       0       0       0  2.02561E-07  6.35209E-09  1.08827E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.83845E+02  3.27370E+07           S1  0.00000E+00  0.00000E+00  8.85077E-01  1.14923E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.60255E-10  5.04397E-11            V  0.00000E+00  1.00286E-02  2.85394E-03  4.98573E-01  4.98573E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  8.21860E-02  0.00000E+00  9.44463E-01  1.55229E-02  4.00145E-02          ICE  1.28877E-01  0.00000E+00  1.00000E+00  1.82298E-10  5.73776E-11  5.70100E-14  1.69382E-10       0       0       0       0       0  2.18826E-07  6.83029E-09  1.08816E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.83880E+02  3.30644E+07           S1  0.00000E+00  0.00000E+00  8.85074E-01  1.14926E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.60056E-10  5.04826E-11            V  0.00000E+00  1.00287E-02  2.85765E-03  4.98571E-01  4.98571E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  8.26890E-02  0.00000E+00  9.44462E-01  1.55076E-02  4.00300E-02          ICE  1.29479E-01  0.00000E+00  1.00000E+00  1.82182E-10  5.74611E-11  2.59237E-14  1.82400E-10       0       0       0       0       0  2.35471E-07  7.31300E-09  1.08805E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.83914E+02  3.33951E+07           S1  0.00000E+00  0.00000E+00  8.85071E-01  1.14929E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.59870E-10  5.05305E-11            V  0.00000E+00  1.00287E-02  2.86138E-03  4.98569E-01  4.98569E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  8.31965E-02  0.00000E+00  9.44462E-01  1.54921E-02  4.00456E-02          ICE  1.30086E-01  0.00000E+00  1.00000E+00  1.82080E-10  5.75506E-11  3.06422E-14  1.95737E-10       0       0       0       0       0  2.52501E-07  7.80269E-09  1.08794E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.83949E+02  3.37290E+07           S1  0.00000E+00  0.00000E+00  8.85067E-01  1.14933E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.59696E-10  5.05834E-11            V  0.00000E+00  1.00287E-02  2.86511E-03  4.98567E-01  4.98567E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  8.37088E-02  0.00000E+00  9.44462E-01  1.54765E-02  4.00615E-02          ICE  1.30700E-01  0.00000E+00  1.00000E+00  1.81994E-10  5.76462E-11  3.75255E-14  2.09416E-10       0       0       0       0       0  2.69925E-07  8.29644E-09  1.08782E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.83985E+02  3.40663E+07           S1  0.00000E+00  0.00000E+00  8.85064E-01  1.14936E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.59535E-10  5.06414E-11            V  0.00000E+00  1.00288E-02  2.86885E-03  4.98566E-01  4.98566E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  8.42258E-02  0.00000E+00  9.44462E-01  1.54606E-02  4.00775E-02          ICE  1.31319E-01  0.00000E+00  1.00000E+00  1.81922E-10  5.77480E-11  8.43769E-15  2.23433E-10       0       0       0       0       0  2.87751E-07  8.78964E-09  1.08771E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84020E+02  3.44070E+07           S1  0.00000E+00  0.00000E+00  8.85061E-01  1.14939E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.59385E-10  5.07046E-11            V  0.00000E+00  1.00288E-02  2.87260E-03  4.98564E-01  4.98564E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  8.47476E-02  0.00000E+00  9.44462E-01  1.54445E-02  4.00937E-02          ICE  1.31943E-01  0.00000E+00  1.00000E+00  1.81865E-10  5.78561E-11  1.37668E-14  2.37815E-10       0       0       0       0       0  3.05985E-07  9.29225E-09  1.08760E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84056E+02  3.47510E+07           S1  0.00000E+00  0.00000E+00  8.85058E-01  1.14942E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.59248E-10  5.07729E-11            V  0.00000E+00  1.00288E-02  2.87635E-03  4.98562E-01  4.98562E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  8.52742E-02  0.00000E+00  9.44462E-01  1.54282E-02  4.01102E-02          ICE  1.32574E-01  0.00000E+00  1.00000E+00  1.81824E-10  5.79707E-11  3.64153E-14  2.52545E-10       0       0       0       0       0  3.24637E-07  9.79704E-09  1.08749E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84092E+02  3.50985E+07           S1  0.00000E+00  0.00000E+00  8.85055E-01  1.14945E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.59123E-10  5.08465E-11            V  0.00000E+00  1.00289E-02  2.88012E-03  4.98560E-01  4.98560E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  8.58057E-02  0.00000E+00  9.44461E-01  1.54117E-02  4.01268E-02          ICE  1.33211E-01  0.00000E+00  1.00000E+00  1.81797E-10  5.80917E-11  1.38778E-14  2.67606E-10       0       0       0       0       0  3.43712E-07  1.03091E-08  1.08738E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84129E+02  3.54495E+07           S1  0.00000E+00  0.00000E+00  8.85051E-01  1.14949E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.59011E-10  5.09255E-11            V  0.00000E+00  1.00289E-02  2.88390E-03  4.98558E-01  4.98558E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  8.63421E-02  0.00000E+00  9.44461E-01  1.53950E-02  4.01437E-02          ICE  1.33853E-01  0.00000E+00  1.00000E+00  1.81786E-10  5.82192E-11  1.27121E-14  2.83059E-10       0       0       0       0       0  3.63221E-07  1.08228E-08  1.08726E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84165E+02  3.58040E+07           S1  0.00000E+00  0.00000E+00  8.85048E-01  1.14952E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.58912E-10  5.10098E-11            V  0.00000E+00  1.00290E-02  2.88768E-03  4.98556E-01  4.98556E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  8.68835E-02  0.00000E+00  9.44461E-01  1.53781E-02  4.01607E-02          ICE  1.34502E-01  0.00000E+00  1.00000E+00  1.81790E-10  5.83535E-11  3.90799E-14  2.98881E-10       0       0       0       0       0  3.83170E-07  1.13380E-08  1.08715E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84202E+02  3.61621E+07           S1  0.00000E+00  0.00000E+00  8.85045E-01  1.14955E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.58825E-10  5.10996E-11            V  0.00000E+00  1.00290E-02  2.89147E-03  4.98554E-01  4.98554E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  8.74300E-02  0.00000E+00  9.44461E-01  1.53610E-02  4.01780E-02          ICE  1.35156E-01  0.00000E+00  1.00000E+00  1.81809E-10  5.84945E-11  1.72640E-14  3.15059E-10       0       0       0       0       0  4.03568E-07  1.18630E-08  1.08704E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84239E+02  3.65237E+07           S1  0.00000E+00  0.00000E+00  8.85042E-01  1.14958E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.58751E-10  5.11950E-11            V  0.00000E+00  1.00290E-02  2.89528E-03  4.98552E-01  4.98552E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  8.79815E-02  0.00000E+00  9.44461E-01  1.53437E-02  4.01955E-02          ICE  1.35817E-01  0.00000E+00  1.00000E+00  1.81845E-10  5.86424E-11  4.31322E-14  3.31653E-10       0       0       0       0       0  4.24424E-07  1.23895E-08  1.08693E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84277E+02  3.68889E+07           S1  0.00000E+00  0.00000E+00  8.85039E-01  1.14961E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.58690E-10  5.12959E-11            V  0.00000E+00  1.00291E-02  2.89909E-03  4.98550E-01  4.98550E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  8.85381E-02  0.00000E+00  9.44461E-01  1.53262E-02  4.02131E-02          ICE  1.36484E-01  0.00000E+00  1.00000E+00  1.81896E-10  5.87973E-11  1.97620E-14  3.48634E-10       0       0       0       0       0  4.45747E-07  1.29209E-08  1.08682E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84314E+02  3.72578E+07           S1  0.00000E+00  0.00000E+00  8.85035E-01  1.14965E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.58641E-10  5.14026E-11            V  0.00000E+00  1.00291E-02  2.90291E-03  4.98549E-01  4.98549E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  8.90999E-02  0.00000E+00  9.44460E-01  1.53085E-02  4.02310E-02          ICE  1.37158E-01  0.00000E+00  1.00000E+00  1.81963E-10  5.89593E-11  2.33702E-14  3.66018E-10       0       0       0       0       0  4.67544E-07  1.34578E-08  1.08671E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84352E+02  3.76304E+07           S1  0.00000E+00  0.00000E+00  8.85032E-01  1.14968E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.58606E-10  5.15151E-11            V  0.00000E+00  1.00292E-02  2.90673E-03  4.98547E-01  4.98547E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  8.96669E-02  0.00000E+00  9.44460E-01  1.52905E-02  4.02492E-02          ICE  1.37837E-01  0.00000E+00  1.00000E+00  1.82046E-10  5.91285E-11  3.01981E-14  3.83834E-10       0       0       0       0       0  4.89826E-07  1.39975E-08  1.08660E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84391E+02  3.80067E+07           S1  0.00000E+00  0.00000E+00  8.85029E-01  1.14971E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.58584E-10  5.16335E-11            V  0.00000E+00  1.00292E-02  2.91057E-03  4.98545E-01  4.98545E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  9.02392E-02  0.00000E+00  9.44460E-01  1.52723E-02  4.02675E-02          ICE  1.38524E-01  0.00000E+00  1.00000E+00  1.82146E-10  5.93050E-11  2.43694E-14  4.02031E-10       0       0       0       0       0  5.12601E-07  1.45385E-08  1.08649E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84429E+02  3.83868E+07           S1  0.00000E+00  0.00000E+00  8.85026E-01  1.14974E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.58575E-10  5.17578E-11            V  0.00000E+00  1.00292E-02  2.91441E-03  4.98543E-01  4.98543E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  9.08168E-02  0.00000E+00  9.44460E-01  1.52540E-02  4.02860E-02          ICE  1.39216E-01  0.00000E+00  1.00000E+00  1.82261E-10  5.94890E-11  2.13163E-14  4.20711E-10       0       0       0       0       0  5.35878E-07  1.50877E-08  1.08638E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84468E+02  3.87706E+07           S1  0.00000E+00  0.00000E+00  8.85022E-01  1.14978E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.58579E-10  5.18881E-11            V  0.00000E+00  1.00293E-02  2.91826E-03  4.98541E-01  4.98541E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  9.13998E-02  0.00000E+00  9.44460E-01  1.52354E-02  4.03048E-02          ICE  1.39916E-01  0.00000E+00  1.00000E+00  1.82394E-10  5.96805E-11  1.09357E-14  4.39787E-10       0       0       0       0       0  5.59668E-07  1.56386E-08  1.08628E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84507E+02  3.91583E+07           S1  0.00000E+00  0.00000E+00  8.85019E-01  1.14981E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.58597E-10  5.20246E-11            V  0.00000E+00  1.00293E-02  2.92212E-03  4.98539E-01  4.98539E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  9.19883E-02  0.00000E+00  9.44460E-01  1.52165E-02  4.03238E-02          ICE  1.40622E-01  0.00000E+00  1.00000E+00  1.82543E-10  5.98798E-11  3.09752E-14  4.59327E-10       0       0       0       0       0  5.83979E-07  1.61932E-08  1.08617E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84547E+02  3.95499E+07           S1  0.00000E+00  0.00000E+00  8.85016E-01  1.14984E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.58628E-10  5.21674E-11            V  0.00000E+00  1.00293E-02  2.92599E-03  4.98537E-01  4.98537E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  9.25822E-02  0.00000E+00  9.44460E-01  1.51975E-02  4.03430E-02          ICE  1.41334E-01  0.00000E+00  1.00000E+00  1.82709E-10  6.00869E-11  2.88103E-14  4.79336E-10       0       0       0       0       0  6.08821E-07  1.67563E-08  1.08606E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84586E+02  3.99454E+07           S1  0.00000E+00  0.00000E+00  8.85013E-01  1.14987E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.58673E-10  5.23165E-11            V  0.00000E+00  1.00294E-02  2.92987E-03  4.98535E-01  4.98535E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  9.31817E-02  0.00000E+00  9.44459E-01  1.51782E-02  4.03624E-02          ICE  1.42054E-01  0.00000E+00  1.00000E+00  1.82893E-10  6.03020E-11  1.31006E-14  4.99791E-10       0       0       0       0       0  6.34204E-07  1.73216E-08  1.08595E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84626E+02  4.03449E+07           S1  0.00000E+00  0.00000E+00  8.85009E-01  1.14991E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.58732E-10  5.24720E-11            V  0.00000E+00  1.00294E-02  2.93375E-03  4.98533E-01  4.98533E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  9.37868E-02  0.00000E+00  9.44459E-01  1.51587E-02  4.03821E-02          ICE  1.42780E-01  0.00000E+00  1.00000E+00  1.83093E-10  6.05252E-11  3.80251E-14  5.20741E-10       0       0       0       0       0  6.60139E-07  1.78882E-08  1.08585E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84667E+02  4.07483E+07           S1  0.00000E+00  0.00000E+00  8.85006E-01  1.14994E-01  0.00000E+00            L  0.00000E+00  9.89971E-01  1.00000E+00  1.58805E-10  5.26341E-11            V  0.00000E+00  1.00295E-02  2.93764E-03  4.98531E-01  4.98531E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  9.43975E-02  0.00000E+00  9.44459E-01  1.51389E-02  4.04020E-02          ICE  1.43513E-01  0.00000E+00  1.00000E+00  1.83312E-10  6.07567E-11  2.39253E-14  5.42165E-10       0       0       0       0       0  6.86635E-07  1.84568E-08  1.08574E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84707E+02  4.11558E+07           S1  0.00000E+00  0.00000E+00  8.85003E-01  1.14997E-01  0.00000E+00            L  0.00000E+00  9.89970E-01  1.00000E+00  1.58891E-10  5.28028E-11            V  0.00000E+00  1.00295E-02  2.94154E-03  4.98529E-01  4.98529E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  9.50140E-02  0.00000E+00  9.44459E-01  1.51190E-02  4.04221E-02          ICE  1.44253E-01  0.00000E+00  1.00000E+00  1.83548E-10  6.09966E-11  1.97620E-14  5.64082E-10       0       0       0       0       0  7.13704E-07  1.90354E-08  1.08563E-02  
  9.90000E-01  5.00000E-03  5.00000E-03      3  2.84748E+02  4.15674E+07           S1  0.00000E+00  0.00000E+00  8.84999E-01  1.15001E-01  0.00000E+00            L  0.00000E+00  9.89970E-01  1.00000E+00  1.58992E-10  5.29784E-11            V  0.00000E+00  1.00295E-02  2.94544E-03  4.98527E-01  4.98527E-01            X  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00           S2  9.56362E-02  0.00000E+00  9.44459E-01  1.50987E-02  4.04425E-02          ICE  1.45000E-01  0.00000E+00  1.00000E+00  1.83802E-10  6.12451E-11  1.40443E-14  5.86512E-10       0       0       0       0       0  7.41355E-07  1.96142E-08  1.08553E-02  
